name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
38501,2024-03-17,60.3,44.3,52.7,60.3,39.2,52,36.5,59,0,0,0,,0,0,23,11.3,319.9,1011.9,20.6,9.9,160.9,13.9,6,10,2024-03-17T06:49:09,2024-03-17T18:51:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-18,44.3,28.7,36.8,38.3,23.4,32.8,21.6,56.6,0,0,0,,0,0,27.7,14.7,317.1,1017.7,32.3,9.9,178.9,15.5,7,10,2024-03-18T06:47:42,2024-03-18T18:52:46,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-19,53.4,19.9,37.3,53.4,19.9,35.3,20.7,57.3,0,0,0,,0,0,27.5,13.1,220.9,1018.5,3.4,9.9,208.3,18.1,9,10,2024-03-19T06:46:15,2024-03-19T18:53:37,0.31,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-20,67.8,34.5,50.7,67.8,30.9,49.2,31.4,50.6,0,0,0,,0,0,20.8,9.7,234.7,1015.6,34.4,9.9,202,17.5,8,10,2024-03-20T06:44:48,2024-03-20T18:54:29,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-21,65.5,32.7,50.7,65.5,31,50.2,28.6,46.9,0,0,0,,0,0,16.6,6.8,20.7,1019.7,34.1,9.9,181,15.6,7,10,2024-03-21T06:43:21,2024-03-21T18:55:20,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-03-22,71.4,43.5,58.3,71.4,40.7,58.1,44.2,63.4,0.039,100,20.83,rain,0,0,28.9,13.9,159.3,1014,67.7,8.8,105.4,9.1,6,10,2024-03-22T06:41:54,2024-03-22T18:56:12,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-23,55.2,42.5,50.6,55.2,37.9,49,39.7,70.3,0.032,100,29.17,rain,0,0,28.9,14.6,5.7,1015.2,54.1,8.2,210.9,18.1,8,10,2024-03-23T06:40:26,2024-03-23T18:57:03,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-24,69.5,28.6,50.1,69.5,25.3,48.9,26.8,46.9,0,0,0,,0,0,22.1,13.2,124.5,1017,0,9.9,185.2,15.9,7,10,2024-03-24T06:38:59,2024-03-24T18:57:54,0.48,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-25,65.9,50,57.4,65.9,46.3,57.1,29,34.7,0,0,0,,0,0,33.7,18.4,164.2,1014.5,23.6,9.9,151.4,13.1,6,10,2024-03-25T06:37:32,2024-03-25T18:58:45,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3,TR889"
38501,2024-03-26,64.2,52.1,56.7,64.2,52.1,56.7,51.1,82.5,0.161,100,58.33,rain,0,0,31.8,19.9,180.9,1010,54.3,7.4,82,7.2,6,10,2024-03-26T06:36:05,2024-03-26T18:59:36,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-27,58.7,39.5,49.9,58.7,39.5,49.5,37.7,64.9,0,0,0,,0,0,18.6,11.1,337.9,1017.2,32.3,9.9,212.3,18.4,8,10,2024-03-27T06:34:38,2024-03-27T19:00:27,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-03-28,58.8,32.5,45.4,58.8,32.5,44.9,29.3,59.3,0,0,0,,0,0,19.7,10.9,5.6,1021.5,0,9.9,219.9,18.8,8,10,2024-03-28T06:33:11,2024-03-28T19:01:18,0.62,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-03-29,69.5,31.4,49.4,69.5,31.4,49.4,32.6,60.5,0,0,0,,0,0,19.7,10,230.1,1020.5,0,9.9,218.8,18.8,8,10,2024-03-29T06:31:44,2024-03-29T19:02:09,0.65,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-03-30,75,40.7,59.4,75,40.7,59.4,41.3,54.6,0,0,0,,0,0,27.5,15.7,224.4,1015.7,14.3,9.9,195.3,16.7,7,10,2024-03-30T06:30:17,2024-03-30T19:03:00,0.69,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-03-31,75.2,47.6,62,75.2,46.3,61.9,52.1,71.8,0,0,0,,0,0,27.7,16.1,213.1,1014.6,58.9,9.9,135.8,11.6,5,10,2024-03-31T06:28:51,2024-03-31T19:03:51,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3,TR889"
38501,2024-04-01,76.7,62.9,69.9,76.7,62.9,69.9,60.8,73.5,0,0,0,,0,0,24.2,19.1,210.8,1012.8,91.9,9.9,91.8,8,3,10,2024-04-01T06:27:25,2024-04-01T19:04:41,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-02,73.1,60.6,68.3,73.1,60.6,68.3,63.2,84.1,0.121,100,45.83,rain,0,0,36.5,19.4,201,1004.8,94,9.2,50,4.4,4,30,2024-04-02T06:25:59,2024-04-02T19:05:32,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-03,59,42.6,48.6,59,39.1,46,39.9,73.4,0.019,100,29.17,rain,0,0,24.7,15.3,271.3,1001.6,90.8,9.4,134.3,11.5,5,10,2024-04-03T06:24:33,2024-04-03T19:06:23,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-04,49.7,42.3,45.3,46.6,37.5,41,30.5,56.3,0,0,0,,0,0,22.1,13.8,292.6,1007,99.1,9.9,100.6,8.6,5,10,2024-04-04T06:23:08,2024-04-04T19:07:14,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-05,48,38.9,43,46.2,34.7,40.2,32.7,67,0,0,0,,0,0,19.7,9,325.5,1017.6,98.1,9.9,91.8,8,3,10,2024-04-05T06:21:43,2024-04-05T19:08:04,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-06,58.7,30.7,44.8,58.7,26.4,44,31.5,65,0,0,0,,0,0,15,9.6,42,1020.5,10.7,9.9,235.4,20.2,8,10,2024-04-06T06:20:19,2024-04-06T19:08:55,0.93,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-07,75.2,33,55.5,75.2,33,55.5,35.1,54.2,0,0,0,,0,0,19,12,163.6,1017,18.4,9.9,199,17.2,7,10,2024-04-07T06:18:55,2024-04-07T19:09:46,0.96,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-08,71.4,55.7,62.6,71.4,55.7,62.6,51.8,70.3,0.01,100,25,rain,0,0,27.5,9.2,180.5,1018.2,83.3,9.6,139.5,12,7,10,2024-04-08T06:17:31,2024-04-08T19:10:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-09,61,55.4,59,61,55.4,59,53.8,83.5,0.02,100,20.83,rain,0,0,25.5,15.6,177.6,1018.5,83.5,9.5,52.8,4.5,4,10,2024-04-09T06:16:08,2024-04-09T19:11:27,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-10,68,58.8,64.1,68,58.8,64.1,58.2,81.8,0.007,100,20.83,rain,0,0,28.6,11.4,160.4,1011.7,86.3,9.8,61.9,5.3,2,10,2024-04-10T06:14:45,2024-04-10T19:12:18,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-11,69.5,51.6,61.4,69.5,51.6,61.4,57.3,87.4,0.115,100,54.17,rain,0,0,33.6,16.9,217.4,1000.8,91.8,8.9,67.9,5.9,5,10,2024-04-11T06:13:23,2024-04-11T19:13:09,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-12,58.7,40.5,51.3,58.7,40,50.8,41.1,70.9,0.002,100,4.17,rain,0,0,26.8,11.7,263.4,1014.5,49,9.9,112.6,9.8,6,10,2024-04-12T06:12:02,2024-04-12T19:14:00,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-13,71.4,34.8,53.1,71.4,34.8,53.1,37.5,64.1,0,0,0,,0,0,17.4,7.2,298.2,1022.1,0,9.7,241.1,20.7,8,10,2024-04-13T06:10:41,2024-04-13T19:14:51,0.16,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-14,80.6,45.9,63.7,79.4,45.3,63.5,45.7,58,0,0,0,,0,0,31.5,20.4,225.7,1017.6,0,9.9,239.9,20.7,8,10,2024-04-14T06:09:20,2024-04-14T19:15:42,0.2,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-15,82.2,51.3,67.2,83.2,51.3,67.4,55.9,68.7,0,0,0,,0,0,21.3,13.9,215.2,1016.3,16.7,9.9,223.8,19.3,8,30,2024-04-15T06:08:00,2024-04-15T19:16:33,0.25,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-16,85.7,57.1,70.5,83.4,57.1,70.1,53.8,62.6,0,0,0,,0,0,27.7,15.8,192.9,1017.2,18.7,9.6,182.7,15.8,8,10,2024-04-16T06:06:41,2024-04-16T19:17:24,0.26,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3,TR889"
38501,2024-04-17,73.4,62.6,68.3,73.4,62.6,68.3,59.4,75.7,0.02,100,20.83,rain,0,0,34.6,17.5,203.4,1016.7,63.1,9.3,138.1,11.7,6,30,2024-04-17T06:05:23,2024-04-17T19:18:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-18,83.9,62.8,71.4,83.2,62.8,71.5,61.9,75.5,0,0,0,,0,0,17.6,10,218.6,1017.7,53.5,8.9,225.3,19.4,8,30,2024-04-18T06:04:05,2024-04-18T19:19:07,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-19,72.7,55.2,64.3,72.7,55.2,64.3,61.7,91.9,0.004,100,4.17,rain,0,0,20.6,7,300.5,1017.4,85.8,7.7,48.6,4.2,2,10,2024-04-19T06:02:49,2024-04-19T19:19:58,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-20,64.2,48.2,56.1,64.2,45.4,55.8,42.1,64.2,0.016,100,16.67,rain,0,0,19.5,10.6,353.2,1020.9,52.8,9.4,216.5,18.7,8,10,2024-04-20T06:01:32,2024-04-20T19:20:49,0.39,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-21,56.9,39.7,50,56.9,39.7,48.5,31.5,49.7,0,0,0,,0,0,25.3,12,351.2,1019.8,41.4,9.9,231.6,19.9,9,10,2024-04-21T06:00:17,2024-04-21T19:21:41,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-22,62.4,32.3,46.4,62.4,32.3,46.3,32.3,65.6,0,0,0,,0,0,15,6.7,17.3,1022,3.7,9.9,268.8,23.3,9,10,2024-04-22T05:59:03,2024-04-22T19:22:32,0.46,Clear,Clear conditions throughout the day.,clear-day,"72327400372,BLDT1,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-23,71.4,33.3,54.5,71.4,33.3,54.5,36.7,58.5,0,0,0,,0,0,24.5,15.7,216.8,1019.2,1.2,9.9,227.5,19.7,8,10,2024-04-23T05:57:49,2024-04-23T19:23:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-24,71.4,45.8,60.5,71.4,45.8,60.5,45.6,62.1,0.004,100,8.33,rain,0,0,20.1,7.9,280.4,1018.9,56.5,9.7,234.3,20.2,9,10,2024-04-24T05:56:37,2024-04-24T19:24:15,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-25,73.1,38.1,56.8,73.1,38.1,56.8,42.7,65.3,0,0,0,,0,0,14.8,5.9,4,1021.5,0,9.4,212.3,18.4,8,10,2024-04-25T05:55:25,2024-04-25T19:25:06,0.56,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-26,73.2,53.6,62.7,73.2,53.6,62.7,54.3,75.4,0.06,100,29.17,rain,0,0,28.9,16.1,147,1019.6,57.1,8.5,176.4,15,8,10,2024-04-26T05:54:14,2024-04-26T19:25:58,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-04-27,76.8,64.4,69.7,76.8,64.4,69.7,57.1,64.9,0,0,0,,0,0,31.1,18.3,176.9,1022.9,32.4,9.9,169.9,14.6,6,10,2024-04-27T05:53:05,2024-04-27T19:26:49,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3,TR889"
38501,2024-04-28,78.6,64.2,70.1,78.6,64.2,70.1,57.9,66.3,0,0,0,,0,0,24.2,16.2,174.8,1021.4,29.2,9.9,193,16.7,8,10,2024-04-28T05:51:56,2024-04-28T19:27:41,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-04-29,78.3,57.7,70,78.3,57.7,70,57,64.3,0,0,0,,0,0,26.6,14.2,177.1,1017.3,32.7,9.9,169,14.7,7,10,2024-04-29T05:50:48,2024-04-29T19:28:32,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-04-30,75,56.4,66.2,75,56.4,66.2,59.8,81.7,0.13,100,37.5,rain,0,0,19.7,8.7,249.3,1015.3,60.5,8.7,217.8,18.9,8,10,2024-04-30T05:49:42,2024-04-30T19:29:24,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-05-01,82.1,51,66.4,81.5,51,66.4,56.6,75.5,0,0,0,,0,0,13,4.7,339,1016.1,3.6,7.8,238.9,20.6,9,10,2024-05-01T05:48:36,2024-05-01T19:30:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-05-02,84.2,54.3,69.2,83.7,54.3,69,57.2,70.9,0,0,0,,0,0,20.2,12,206.3,1015.1,4.1,9.7,217,18.6,8,10,2024-05-02T05:47:32,2024-05-02T19:31:06,0.81,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-05-03,78.3,64.4,69.2,78.3,64.4,69.2,64.7,86.1,0.113,100,50,rain,0,0,32.2,8.7,174.4,1014.8,74.6,9,129.7,11.1,6,30,2024-05-03T05:46:29,2024-05-03T19:31:57,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-05-04,76.8,62.5,68.1,76.8,62.5,68.1,65.1,90.6,0.046,100,33.33,rain,0,0,19.2,10.4,218.1,1015.9,57.5,9.6,169.2,14.7,6,30,2024-05-04T05:45:27,2024-05-04T19:32:49,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-05,80.4,57.9,70.4,82.8,57.9,70.9,65.1,84.5,0,0,0,,0,0,14.5,5.9,248,1016.7,29.6,8.8,158.8,13.7,6,30,2024-05-05T05:44:26,2024-05-05T19:33:40,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-06,76.7,62.8,68,76.7,62.8,68,65.4,91.6,0.069,100,45.83,rain,0,0,30.6,13,195.1,1014.2,61,9.1,102,8.8,4,30,2024-05-06T05:43:26,2024-05-06T19:34:30,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-07,80.4,57.9,70.6,83.5,57.9,70.9,66.2,86.7,0.003,100,4.17,rain,0,0,34.4,15.2,207.5,1010.1,76.1,8.3,101.3,8.7,5,60,2024-05-07T05:42:28,2024-05-07T19:35:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-08,76.8,64.1,70.4,76.8,64.1,70.4,67.9,92.1,0.279,100,45.83,rain,0,0,31.5,9.9,171.1,1009,77.5,8.6,95,8.1,7,60,2024-05-08T05:41:31,2024-05-08T19:36:12,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-09,78.6,60.8,68.3,78.6,60.8,68.3,63.4,86.2,0.166,100,37.5,rain,0,0,28,11.3,212.8,1008.5,45.6,8.8,206.5,17.9,8,30,2024-05-09T05:40:35,2024-05-09T19:37:02,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-05-10,65.9,48.5,60.2,65.9,48.5,60.2,55,84.1,0,0,0,,0,0,27.3,12.6,341.6,1011.5,49.7,9.1,127.5,10.9,5,10,2024-05-10T05:39:41,2024-05-10T19:37:52,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3,KRNC"
38501,2024-05-11,73.1,45.1,58.8,73.1,45.1,58.8,50.4,77.3,0,0,0,,0,0,22.8,11,246.1,1013.4,21.7,8.2,206.2,17.9,7,10,2024-05-11T05:38:48,2024-05-11T19:38:42,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3,KRNC"
38501,2024-05-12,76.7,43.6,60.5,76.7,43.6,60.5,49.3,72.1,0,0,0,,0,0,13.6,4.1,345.6,1015.3,0.1,9.6,241.3,20.7,9,10,2024-05-12T05:37:57,2024-05-12T19:39:32,0.15,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-05-13,69.8,52.3,60.8,69.8,52.3,60.8,55.4,83.4,0,0,0,,0,0,22.4,12.3,165.9,1013.6,49.3,9.7,84.4,7.3,3,10,2024-05-13T05:37:06,2024-05-13T19:40:21,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3,KRNC"
38501,2024-05-14,73.1,55.9,65.5,73.1,55.9,65.5,61.5,87.3,0.042,100,25,rain,0,0,27.7,10,162.7,1007.8,80.6,9.4,84.3,7.3,3,30,2024-05-14T05:36:18,2024-05-14T19:41:10,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,BLDT1,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-05-15,71.6,55.4,62.6,71.6,55.4,62.6,61.3,95.4,0.022,100,20.83,rain,0,0,20.4,6.1,246.9,1007.6,74.7,7,126.8,11,6,30,2024-05-15T05:35:30,2024-05-15T19:41:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,BLDT1,99999963855,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-16,76.7,57.5,65,76.7,57.5,65,60.9,88.3,0,0,0,,0,0,14.8,5.7,313.9,1012.2,70.5,7.7,193,16.7,7,10,2024-05-16T05:34:45,2024-05-16T19:42:47,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-05-17,69.3,61.1,65,69.3,61.1,65,64.1,96.9,0.03,100,25,rain,0,0,12.5,9.9,75.6,1011.2,71.8,8.5,74.3,6.5,3,10,2024-05-17T05:34:00,2024-05-17T19:43:35,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-18,78.5,64.4,69.6,78.5,64.4,69.6,66.2,90.1,0.049,100,41.67,rain,0,0,13.6,4.7,348.1,1011.7,57.7,8.6,188.9,16.2,7,30,2024-05-18T05:33:18,2024-05-18T19:44:22,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72327400372,BLDT1,99999963855,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-19,82.2,57.7,70.2,83.2,57.7,70.4,62.1,79.1,0,0,0,,0,0,17.7,9.9,24.3,1014.8,28.3,8,224.3,19.4,9,30,2024-05-19T05:32:36,2024-05-19T19:45:09,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-05-20,84,56.1,71.1,84.7,56.1,71.6,62.3,77.3,0,0,0,,0,0,16.1,6.7,244.9,1015.5,7.9,8.7,224.4,19.5,8,30,2024-05-20T05:31:57,2024-05-20T19:45:56,0.41,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-05-21,85.8,58.2,73.1,86.2,58.2,73.5,62.2,72.6,0,0,0,,0,0,16.6,10.8,210.8,1015.1,11.7,8.3,255.2,22,9,30,2024-05-21T05:31:19,2024-05-21T19:46:42,0.44,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-05-22,84,62.4,71.6,87.1,62.4,72,64.6,80.3,0.179,100,16.67,rain,0,0,20.8,12.1,201.3,1015.6,32,9.2,54.8,4.8,3,60,2024-05-22T05:30:42,2024-05-22T19:47:27,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-05-23,79.9,62.5,70,79.9,62.5,70,67.2,91.1,0.069,100,33.33,rain,0,0,41.3,9.6,177.5,1015,65.2,9.1,144.5,12.4,9,30,2024-05-23T05:30:07,2024-05-23T19:48:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-24,78.6,59.2,70.7,78.6,59.2,70.7,66.4,87.3,0.004,100,8.33,rain,0,0,16.3,6.1,222.1,1013.7,48.7,8.1,97.4,8.3,3,60,2024-05-24T05:29:34,2024-05-24T19:48:56,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72327400372,99999963855,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-25,83.9,64.2,71.2,87,64.2,71.9,66.6,87.2,0.029,100,12.5,rain,0,0,27.1,11.6,236.5,1012.5,35.1,8.9,227.5,19.7,9,60,2024-05-25T05:29:02,2024-05-25T19:49:40,0.58,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-26,77.3,64.7,71.4,77.3,64.7,71.4,67.6,88.2,0.096,100,16.67,rain,0,0,31.8,9.4,164.7,1010.6,32.5,9.4,69.8,6.2,5,60,2024-05-26T05:28:32,2024-05-26T19:50:22,0.61,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72327400372,99999963855,LFFT1,KSRB,K8A3"
38501,2024-05-27,80.1,62.4,70.9,82.5,62.4,71.1,64.9,82.6,0.109,100,25,rain,0,0,27.5,12.7,220.7,1011.1,67.4,9.2,210.7,18.3,7,30,2024-05-27T05:28:04,2024-05-27T19:51:04,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-28,79.9,55.9,68.2,79.9,55.9,68.2,56.7,71.9,0,0,0,,0,0,21,11.4,304.1,1017,27.5,8.5,211.4,18.4,8,10,2024-05-28T05:27:37,2024-05-28T19:51:46,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-05-29,76.4,52.4,64.2,76.4,52.4,64.2,53.2,72,0,0,0,,0,0,24.6,9.8,314.4,1020,11.5,9.2,234.7,20.2,9,10,2024-05-29T05:27:13,2024-05-29T19:52:26,0.72,Clear,Clear conditions throughout the day.,clear-day,"72327400372,72325003847,99999963855,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-05-30,76.7,48.5,63.3,76.7,48.5,63.3,52.3,72.1,0,0,0,,0,0,14.1,9.7,22.2,1021.3,7.9,9.3,251.8,21.7,10,10,2024-05-30T05:26:49,2024-05-30T19:53:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,LFFT1,KSRB,K8A3"
