I am responding as a - Selected Choice,I am responding as a - Other - Text,My ethnic/race background is - Selected Choice,My ethnic/race background is - Other - Text,Please check which school your child/children attends.,How many children in total do you have attending the school selected above? (This will ensure you only have to complete one survey per school your children attend.),Have you completed the 2024-2025 Family Engagement survey for another child/School?,How likely are you to recommend Putnam County Schools to a friend or family member? - Group,How likely are you to recommend Putnam County Schools to a friend or family member?,Please respond to the following statements regarding your student(s): - I understand the academic standards and curriculum that my child/children are expected to learn at their grade level.,"Please respond to the following statements regarding your student(s): - My child's teacher and school provide me with helpful information on how to support my child's progress, including through initiatives like parent-teacher conferences, parent workshops, and other resources.",Please respond to the following statements regarding your student(s): - It is important for my child/children to read for 20 minutes a day at home.,"Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - When I walk into [QID103-ChoiceGroup-SelectedChoices],  I feel the school is welcoming.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The administration at my child's school is approachable, easy to contact, and helpful.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The teachers at my child's school is approachable, easy to contact, and helpful.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The staff at my child's school is approachable, easy to contact, and helpful.""","Please answer the following questions regarding communication at your child's/children's school. ([QID103-ChoiceGroup-SelectedChoices]) - My student's school communicates with families in multiple ways (email, phone, website, handbook, newsletters, social media, and communication app (like Parent Square, Dojo, Remind, PowerSchool, and Google Classroom).","Please answer the following questions regarding communication at your child's/children's school. ([QID103-ChoiceGroup-SelectedChoices]) - My student's teacher keeps me informed on a regularly basis about how my child is doing in school. (PowerSchool, graded work comes home, progress reports, report cards, conferences, phone, text, notes home, Parent Square, Dojo, Remind, social media, etc.)",The school provides a safe environment for my child.,"Do you feel that, as a parent, you can trust the public school system with your child's education?",Please respond on the following statements: - It is easy to get a translator if I need one.,"Please respond on the following statements: - The school's policies and programs reflect, respect, and value the diversity of the families in the community.","Please respond on the following statements: - I feel welcome at family engagement events. (Back to School/Annual Title I Meeting, Reading Nights, Math Nights, Freshman Orientation, FAFSA, ACT, etc.)",Please respond on the following statements: - Directional signs in the school make it easy for me to find my way around.,"Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - If the school can't help me, they will connect me to someone who can.","Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - I understand the rules and requirements for student dress, language, and behavior.",Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - I feel empowered to advocate for my child's and other children's success in school.,"Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - The school connects students, families, and staff to expanded learning opportunities, community services, and community improvement initiatives.",The best ways to communicate overall with me is: (Select all that apply) - Selected Choice,The best ways to communicate overall with me is: (Select all that apply) - Other (Please Specify) - Text,What platforms do you look for school or PCSS communication on?,What types of workshops and events would you like to see offered? (Check all that apply) - Selected Choice,Have you attended a Family Engagement event meeting at your child's school?,Please answer the following statements: - Do you know the school has a Family/Parent Resource Center you can use?,Please answer the following statements: - The school's Family Engagement Plan has been made available to me.,Please answer the following statements: - I have access to the internet.,Please answer the following statements: - I would like to have some school meetings in places other than the school.,Please answer the following statements: - I know that child care and/or transportation are available for a Family Engagement event if needed.,Please answer the following statements: - PCSS has a Return to School plan. Have you been able to review that?,Please answer the following statements: - PCSS has a Safe Return to In-Person Instruction and Continuity of Services plan. Have you been able to review that?,Please answer the following statements: - PCSS has a Federal Relief Spending Plan on the ESSER website. Have you been able to review that?,"If you cannot attend school activities, please select any that apply. - Selected Choice","If you cannot attend school activities, please select any that apply. - Other (please specify) - Text","What time of day would be best for you to attend a family engagement activity or meeting? (Check all that
apply.) - Selected Choice","What time of day would be best for you to attend a family engagement activity or meeting? (Check all that
apply.) - Other (please specify) - Text"
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Neutral,Agree,Neutral,"Newsletters sent home,e-newsletter,Social Media,Email,Text,In person,Phone Call,Parent Square",,Parent Square,"Grade Level Workshops,Literacy/Reading events,Social-Emotional / Mental Health,Math Events",Yes,No,Yes,Yes,No,Yes,Yes,No,No,,,"During School,Lunch,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Hill Valley High School School,3,No,Promoter,9,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Text,,,"English as a Second Language,STEM,Other (Please Specify)",Yes,Yes,Yes,Yes,No,No,No,No,Yes,,,Immediately After School Dismissal,
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,7,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,,,,,Disagree,Agree,Neutral,Disagree,Text,,,"English as a Second Language,Literacy/Reading events",No,No,No,Yes,No,No,No,No,No,Childcare issues,,Early Evening (5:00 PM or Later),
Grandparent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,In person,Parent Square",,,"Computer skills,STEM",No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Other (please specify),Grandsons autism issues ,During School,
Parent,,White/Caucasian,,Hill Valley High School School,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Parent Square",,,,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"My work schedule,Other (please specify)",Sports/extra curricular activities. ,Early Evening (5:00 PM or Later),
Parent,,Hispanic/Latino,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,"e-newsletter,Social Media,Text,In person",,"Parent Square,PCSS Instagram,PCSS Facebook,School Instagram,School Facebook",Social-Emotional / Mental Health,Yes,No,No,Yes,No,No,Yes,Yes,Yes,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,8,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Neutral,"Newsletters sent home,Text,In person",,,"Grade Level Workshops,Computer skills,How to understand testing/curriculum,Social-Emotional / Mental Health,STEM",Yes,No,No,Yes,No,No,No,No,No,My work schedule,,"Lunch,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Passive,7,Neutral,Disagree,Agree,Neutral,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,,,,,Neutral,Agree,Agree,Agree,"Newsletters sent home,Social Media,Email,Text,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Registration and School Nutrition Online Forms Technical Assistance,Grade Level Workshops,How to understand testing/curriculum,Power School Workshop",No,Yes,No,Yes,No,No,Yes,Yes,No,My work schedule,,During School,
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,In person,Phone Call,Parent Square",,,"Grade Level Workshops,How to understand testing/curriculum,Math Events",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,"My work schedule,Childcare issues",,"Before School Hours,During School,Lunch,Immediately After School Dismissal",
Parent,,Other,,Springfield Elementary,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Phone Call,,,"Grade Level Workshops,Parenting,Social-Emotional / Mental Health,STEM",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,My work schedule,,Early Evening (5:00 PM or Later),
Legal Guardian,,White/Caucasian,,Hill Valley High School School,1,No,Passive,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Social Media,Email,Text,Phone Call,Parent Square",,"Parent Square,PCSS Facebook,School Facebook",,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,"My work schedule,Childcare issues",,Before School Hours,
Parent,,Hispanic/Latino,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Social Media,Email,Parent Square",,PCSS Facebook,"Power School Workshop,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,"Before School Hours,During School,Lunch",
Parent,,Hispanic/Latino,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Text,Parent Square",,,,,No,No,Yes,No,No,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,Phone Call,Parent Square",,"Parent Square,PCSS Facebook","Social-Emotional / Mental Health,STEM",No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,In person,Phone Call",,,"Grade Level Workshops,Computer skills,Back to School,Literacy/Reading events,How to understand testing/curriculum,Math Events,Power School Workshop",No,No,Yes,Yes,No,No,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Legal Guardian,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"In person,Phone Call",,,,No,No,No,Yes,No,No,No,No,No,,,,
Parent,,White/Caucasian,,Rydell High School,2,No,Detractor,5,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,,,,,Neutral,Agree,Neutral,Neutral,"Newsletters sent home,Social Media,Text,Phone Call,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Registration and School Nutrition Online Forms Technical Assistance,Grade Level Workshops,Computer skills,Back to School,Literacy/Reading events,Health Events,How to understand testing/curriculum,Math Events,STEM,ACT/Exam Prep,Power School Workshop",Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,"My work schedule,Transportation issues,Childcare issues",,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Social Media,Text,Parent Square",,"Parent Square,PCSS Facebook,School Facebook",,No,No,No,Yes,No,No,No,No,No,,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,1,No,Passive,7,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Neutral,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Text,Parent Square",,,"Grade Level Workshops,Social-Emotional / Mental Health",Yes,Yes,Yes,Yes,No,No,,,,,,Immediately After School Dismissal,
Parent,,White/Caucasian,,Hill Valley High School School,2,No,Passive,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"e-newsletter,Email,Text,Parent Square",,,"Grade Level Workshops,Math Events,Power School Workshop",Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Childcare issues,,"During School,Immediately After School Dismissal",
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Phone Call,Parent Square",,,,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Passive,7,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,,,,,Agree,Agree,Agree,Agree,"Email,Text,Parent Square",,,"How to understand testing/curriculum,Math Events,ACT/Exam Prep",No,No,No,Yes,No,No,Yes,Yes,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,Multiracial,,Springfield Elementary,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Parent Square",,,How to understand testing/curriculum,No,No,No,Yes,No,Yes,No,No,No,,,"During School,Lunch,Immediately After School Dismissal",
Parent,,Asian,,Springfield Elementary,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Parent Square",,,"How to understand testing/curriculum,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,"Before School Hours,Lunch,Immediately After School Dismissal",
Parent,,White/Caucasian,,Springfield Elementary,2,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Text,Parent Square",,,"Grade Level Workshops,Social-Emotional / Mental Health",No,No,Yes,Yes,No,No,Yes,Yes,Yes,"Too busy,Childcare issues",,During School,
Parent,,White/Caucasian,,Springfield Elementary,1,No,Passive,7,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,,,,,Disagree,Agree,Neutral,Neutral,"e-newsletter,Email,Parent Square",,,"Grade Level Workshops,Parenting,Computer skills,Literacy/Reading events,Kindergarten Registration,Health Events,Social-Emotional / Mental Health,Math Events,Power School Workshop",No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Childcare issues,,During School,
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Parent Square",,,Grade Level Workshops,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,2,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text",,,,No,Yes,Yes,Yes,No,Yes,No,No,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Grade Level Workshops,Literacy/Reading events,How to understand testing/curriculum",Yes,Yes,Yes,Yes,No,No,No,No,No,,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Phone Call",,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Detractor,1,Disagree,Neutral,Agree,Agree,Neutral,Disagree,Agree,Neutral,Disagree,Agree,Agree,,,,,Disagree,Agree,Disagree,Disagree,"Text,In person,Parent Square",,,"Grade Level Workshops,Literacy/Reading events,How to understand testing/curriculum,STEM",Yes,No,Yes,Yes,No,No,No,No,No,My work schedule,,"Before School Hours,Immediately After School Dismissal",
Parent,,White/Caucasian,,Springfield Elementary,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,Home Visit,In person,Phone Call,Parent Square",,Parent Square,"Registration and School Nutrition Online Forms Technical Assistance,Grade Level Workshops,English as a Second Language,Parenting,Computer skills,Back to School,Literacy/Reading events,Freshman Orientation,Kindergarten Registration,Health Events,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events,FAFSA (Financial Aid Workshop),STEM,ACT/Exam Prep,Power School Workshop,Educational Delivery Support (Google Classroom, Canvas, etc.)",No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,"Before School Hours,Immediately After School Dismissal",
Grandparent,,White/Caucasian,,Bayside,2,Yes,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Phone Call,Parent Square",,,Math Events,Yes,Yes,Yes,Yes,No,Yes,,,,,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Passive,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,,,,,Agree,Agree,Agree,Disagree,"Email,Text,In person,Phone Call,Parent Square",,,"Grade Level Workshops,Literacy/Reading events,How to understand testing/curriculum",Yes,No,No,Yes,No,No,No,No,No,,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Agree,Agree,Agree,Neutral,"Social Media,Other (Please Specify),Text,Phone Call",Class DoJo,"PCSS Facebook,School Facebook",,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,,,,
Parent,,White/Caucasian,,Rydell High School,1,Yes,Detractor,4,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,,,,,Agree,Agree,Agree,Neutral,"Email,Text,In person,Phone Call,Parent Square",,,"Grade Level Workshops,How to understand testing/curriculum,Social-Emotional / Mental Health,STEM,ACT/Exam Prep,Educational Delivery Support (Google Classroom, Canvas, etc.)",No,No,No,Yes,No,No,,,,"My work schedule,Childcare issues",,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,1,No,Detractor,4,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Neutral,,,,,Neutral,Agree,Neutral,Agree,"Email,Text,Phone Call",,,,Yes,No,Yes,Yes,No,No,No,No,No,,,Early Evening (5:00 PM or Later),
Legal Guardian,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Text,Phone Call",,,,Yes,Yes,No,Yes,No,No,No,No,No,,,Other (please specify),I AM engaged in my student’s school events. 
Parent,,White/Caucasian,,Bayside,1,No,Passive,8,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Neutral,"Newsletters sent home,e-newsletter,Social Media,Email,Text,Phone Call,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Computer skills,STEM",No,No,Yes,Yes,No,No,No,No,No,My work schedule,,"During School,Immediately After School Dismissal",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,In person,Phone Call,Parent Square",,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Too busy,,During School,
Parent,,White/Caucasian,,Bayside,1,Yes,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,In person,Phone Call,Parent Square",,,,Yes,Yes,Yes,Yes,No,Yes,,,,Too busy,,During School,
Parent,,White/Caucasian,,Hill Valley High School School,2,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Parent Square",,,,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Detractor,6,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,In person,Phone Call,Parent Square",,"Parent Square,PCSS Instagram,PCSS Facebook,School Facebook",,Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,,
Parent,,Multiracial,,Rydell High School,1,No,Passive,8,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral,,,,,Neutral,Agree,Agree,Neutral,"Text,Phone Call,Parent Square",,,"Grade Level Workshops,Parenting,Literacy/Reading events,Health Events,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events",Yes,No,Yes,Yes,No,No,No,No,No,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,Hispanic/Latino,,Springfield Elementary,1,No,Passive,8,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Email,Text,In person,Phone Call,Parent Square",,,"Registration and School Nutrition Online Forms Technical Assistance,Computer skills,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events",Yes,No,No,Yes,No,Yes,No,No,No,,,During School,
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Neutral,"Email,Text,In person,Parent Square",,,"Grade Level Workshops,English as a Second Language,Parenting,Computer skills,Back to School,Literacy/Reading events,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events,STEM,ACT/Exam Prep,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,No,No,No,No,No,Too busy,,"During School,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Passive,8,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Agree,Agree,Agree,Neutral,"Social Media,Text,In person,Phone Call,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Grade Level Workshops,Back to School,Literacy/Reading events,How to understand testing/curriculum,Math Events,STEM",Yes,No,Yes,Yes,No,No,No,No,No,,,"During School,Immediately After School Dismissal",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Phone Call",,,Grade Level Workshops,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,9,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"e-newsletter,In person,Phone Call,Parent Square",,,"Parenting,Back to School,How to understand testing/curriculum,Social-Emotional / Mental Health",Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,During School,
Parent,,White/Caucasian,,Bayside,1,No,Promoter,10,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Agree,Text,,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Legal Guardian,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Phone Call,Parent Square",,,Social-Emotional / Mental Health,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Childcare issues,,During School,
Parent,,Asian,,Rydell High School,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text",,,"Grade Level Workshops,STEM",Yes,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Home Visit,In person,Phone Call,Parent Square",,,"Grade Level Workshops,Computer skills,Literacy/Reading events,How to understand testing/curriculum,Math Events,STEM,ACT/Exam Prep,Power School Workshop,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,No,Yes,Yes,No,No,No,No,No,Transportation issues,,"During School,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,Phone Call,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Grade Level Workshops,Literacy/Reading events,Social-Emotional / Mental Health",Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Transportation issues,,Immediately After School Dismissal,
Legal Guardian,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Social Media,Text,Parent Square",,"Parent Square,PCSS Facebook,School Facebook",,No,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,1,No,Promoter,10,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Text,,,"Back to School,Literacy/Reading events,Social-Emotional / Mental Health,Math Events,STEM,Power School Workshop",Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Text,,,How to understand testing/curriculum,No,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,"During School,Lunch",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Neutral,"Newsletters sent home,Email,Text,Phone Call,Parent Square",,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,My work schedule,,"During School,Lunch,Immediately After School Dismissal",
